artistName,trackName,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
LiSA,紅蓮華,4330,0.541,0.977,4.0,-2.828,0.0,0.157,0.00321,5.13e-05,0.0796,0.263,134.938,audio_features,0qMip0B2D4ePEjBJvAtYre,spotify:track:0qMip0B2D4ePEjBJvAtYre,https://api.spotify.com/v1/tracks/0qMip0B2D4ePEjBJvAtYre,https://api.spotify.com/v1/audio-analysis/0qMip0B2D4ePEjBJvAtYre,237587.0,4.0
Liana Flores,rises the moon,161929,0.483,0.129,5.0,-20.149,0.0,0.0349,0.947,0.145,0.106,0.203,137.35,audio_features,51Grh1RyUDcMBbpuyUIUHI,spotify:track:51Grh1RyUDcMBbpuyUIUHI,https://api.spotify.com/v1/tracks/51Grh1RyUDcMBbpuyUIUHI,https://api.spotify.com/v1/audio-analysis/51Grh1RyUDcMBbpuyUIUHI,161929.0,3.0
Lieselotte,Cardigan - SpedUp,3669,,,,,,,,,,,,,,,,,,
Lijo George,Kamariya,1532,0.337,0.963,7.0,-2.93,1.0,0.296,0.284,0.0,0.281,0.405,62.481,audio_features,5HJvDTnAaDWqhsE841I1QR,spotify:track:5HJvDTnAaDWqhsE841I1QR,https://api.spotify.com/v1/tracks/5HJvDTnAaDWqhsE841I1QR,https://api.spotify.com/v1/audio-analysis/5HJvDTnAaDWqhsE841I1QR,251640.0,4.0
Like A Motorcycle,Idols,1114,0.335,0.918,8.0,-5.976,1.0,0.0918,2.67e-06,0.581,0.397,0.48,178.806,audio_features,5qYzvFEi01tY2iJIVSLIab,spotify:track:5qYzvFEi01tY2iJIVSLIab,https://api.spotify.com/v1/tracks/5qYzvFEi01tY2iJIVSLIab,https://api.spotify.com/v1/audio-analysis/5qYzvFEi01tY2iJIVSLIab,101173.0,4.0
Lil Dicky,Freaky Friday (feat. Chris Brown),4849,0.755,0.599,8.0,-5.042,1.0,0.224,0.147,0.0,0.109,0.755,133.123,audio_features,6dbSBQXCctYSVryynHXaZ4,spotify:track:6dbSBQXCctYSVryynHXaZ4,https://api.spotify.com/v1/tracks/6dbSBQXCctYSVryynHXaZ4,https://api.spotify.com/v1/audio-analysis/6dbSBQXCctYSVryynHXaZ4,216632.0,4.0
Lil Mama,Lip Gloss,69915,0.619,0.87,2.0,-4.956,1.0,0.501,0.41,1.37e-06,0.0571,0.94,188.772,audio_features,1Y4ZdPOOgCUhBcKZOrUFiS,spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS,https://api.spotify.com/v1/tracks/1Y4ZdPOOgCUhBcKZOrUFiS,https://api.spotify.com/v1/audio-analysis/1Y4ZdPOOgCUhBcKZOrUFiS,219773.0,4.0
Lil Mama,Lip Gloss/ No Music - Main Version - clean,7594,0.718,0.855,9.0,-4.01,1.0,0.536,0.451,0.0,0.0517,0.882,127.775,audio_features,2SUjRDIn23wnKXpO69apxl,spotify:track:2SUjRDIn23wnKXpO69apxl,https://api.spotify.com/v1/tracks/2SUjRDIn23wnKXpO69apxl,https://api.spotify.com/v1/audio-analysis/2SUjRDIn23wnKXpO69apxl,244133.0,5.0
Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),96768,0.736,0.704,3.0,-7.409,0.0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,27NovPIUIRrOZoCHxABJwK,spotify:track:27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK,212000.0,4.0
Lil Nas X,J CHRIST,746,0.726,0.62,5.0,-6.359,1.0,0.112,0.0278,0.0,0.637,0.943,150.042,audio_features,17CWWoszMuoGecCJzmOubE,spotify:track:17CWWoszMuoGecCJzmOubE,https://api.spotify.com/v1/tracks/17CWWoszMuoGecCJzmOubE,https://api.spotify.com/v1/audio-analysis/17CWWoszMuoGecCJzmOubE,153767.0,4.0
Lil Nas X,MONTERO (Call Me By Your Name),928,0.593,0.503,8.0,-6.725,0.0,0.22,0.293,0.0,0.405,0.71,178.781,audio_features,1SC5rEoYDGUK4NfG82494W,spotify:track:1SC5rEoYDGUK4NfG82494W,https://api.spotify.com/v1/tracks/1SC5rEoYDGUK4NfG82494W,https://api.spotify.com/v1/audio-analysis/1SC5rEoYDGUK4NfG82494W,137704.0,4.0
Lil Nas X,THATS WHAT I WANT,626,0.737,0.846,1.0,-4.51,0.0,0.22,0.00614,0.0,0.0486,0.546,87.981,audio_features,0e8nrvls4Qqv5Rfa2UhqmO,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,https://api.spotify.com/v1/tracks/0e8nrvls4Qqv5Rfa2UhqmO,https://api.spotify.com/v1/audio-analysis/0e8nrvls4Qqv5Rfa2UhqmO,143901.0,4.0
Lil Uzi Vert,20 Min,0,0.773,0.75,8.0,-4.009,0.0,0.117,0.109,0.0,0.174,0.783,123.426,audio_features,0uxSUdBrJy9Un0EYoBowng,spotify:track:0uxSUdBrJy9Un0EYoBowng,https://api.spotify.com/v1/tracks/0uxSUdBrJy9Un0EYoBowng,https://api.spotify.com/v1/audio-analysis/0uxSUdBrJy9Un0EYoBowng,220587.0,4.0
Lil Uzi Vert,Homecoming,603,0.929,0.563,9.0,-7.428,1.0,0.49,0.000592,0.0,0.244,0.353,129.957,audio_features,6vxU64pcIuQ38O015Zy4qj,spotify:track:6vxU64pcIuQ38O015Zy4qj,https://api.spotify.com/v1/tracks/6vxU64pcIuQ38O015Zy4qj,https://api.spotify.com/v1/audio-analysis/6vxU64pcIuQ38O015Zy4qj,213885.0,4.0
Lilithzplug,CLEARED - Remix,789,0.631,0.593,11.0,-9.014,0.0,0.0796,0.685,0.0462,0.0799,0.457,129.868,audio_features,54L7uacUGRkvoLokUlNWfH,spotify:track:54L7uacUGRkvoLokUlNWfH,https://api.spotify.com/v1/tracks/54L7uacUGRkvoLokUlNWfH,https://api.spotify.com/v1/audio-analysis/54L7uacUGRkvoLokUlNWfH,126482.0,4.0
Lina Naf,Whatever,534,0.448,0.904,7.0,-5.208,1.0,0.0439,9.56e-05,0.0553,0.281,0.631,147.975,audio_features,3sLdQWZBAe0ceyZuPly1St,spotify:track:3sLdQWZBAe0ceyZuPly1St,https://api.spotify.com/v1/tracks/3sLdQWZBAe0ceyZuPly1St,https://api.spotify.com/v1/audio-analysis/3sLdQWZBAe0ceyZuPly1St,172928.0,4.0
Linkin Park,Breaking the Habit,196906,0.58,0.865,4.0,-4.359,0.0,0.0313,0.105,0.0,0.106,0.587,100.016,audio_features,3dxiWIBVJRlqh9xk144rf4,spotify:track:3dxiWIBVJRlqh9xk144rf4,https://api.spotify.com/v1/tracks/3dxiWIBVJRlqh9xk144rf4,https://api.spotify.com/v1/audio-analysis/3dxiWIBVJRlqh9xk144rf4,196133.0,4.0
Linkin Park,Crawling,49920,0.58,0.702,4.0,-5.565,1.0,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,audio_features,57BrRMwf9LrcmuOsyGilwr,spotify:track:57BrRMwf9LrcmuOsyGilwr,https://api.spotify.com/v1/tracks/57BrRMwf9LrcmuOsyGilwr,https://api.spotify.com/v1/audio-analysis/57BrRMwf9LrcmuOsyGilwr,208960.0,4.0
Linkin Park,Faint,157290,0.554,0.98,4.0,-3.514,1.0,0.108,0.127,0.0,0.0833,0.611,135.12,audio_features,4Yf5bqU3NK4kNOypcrLYwU,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,https://api.spotify.com/v1/tracks/4Yf5bqU3NK4kNOypcrLYwU,https://api.spotify.com/v1/audio-analysis/4Yf5bqU3NK4kNOypcrLYwU,162107.0,4.0
Linkin Park,In Pieces,500924,0.511,0.885,8.0,-6.083,1.0,0.0411,0.00798,3.42e-06,0.134,0.8,160.1,audio_features,0bt6PVHT4Z4AfZLOpGtVi2,spotify:track:0bt6PVHT4Z4AfZLOpGtVi2,https://api.spotify.com/v1/tracks/0bt6PVHT4Z4AfZLOpGtVi2,https://api.spotify.com/v1/audio-analysis/0bt6PVHT4Z4AfZLOpGtVi2,218013.0,4.0
Linkin Park,In the End,33701,0.556,0.864,3.0,-5.87,0.0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880.0,4.0
Linkin Park,Iridescent,280554,0.484,0.727,0.0,-6.107,1.0,0.0358,0.198,0.00204,0.107,0.216,120.066,audio_features,07rz54LA3Y2lagmY0DnChZ,spotify:track:07rz54LA3Y2lagmY0DnChZ,https://api.spotify.com/v1/tracks/07rz54LA3Y2lagmY0DnChZ,https://api.spotify.com/v1/audio-analysis/07rz54LA3Y2lagmY0DnChZ,296560.0,4.0
Linkin Park,Leave Out All The Rest,1600,0.514,0.637,0.0,-6.418,1.0,0.0363,0.213,2.27e-06,0.389,0.18,80.401,audio_features,58AS4weYlUWvGztZbKIuAU,spotify:track:58AS4weYlUWvGztZbKIuAU,https://api.spotify.com/v1/tracks/58AS4weYlUWvGztZbKIuAU,https://api.spotify.com/v1/audio-analysis/58AS4weYlUWvGztZbKIuAU,209307.0,4.0
Linkin Park,New Divide,243484,0.493,0.808,5.0,-3.365,0.0,0.0362,0.000235,0.0,0.0983,0.38,117.971,audio_features,6Wx88Mv6b9ofjKMKkdwOJd,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/tracks/6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/audio-analysis/6Wx88Mv6b9ofjKMKkdwOJd,268613.0,4.0
Linkin Park,One Step Closer,63743,0.492,0.969,9.0,-4.419,1.0,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,audio_features,3K4HG9evC7dg3N0R9cYqk4,spotify:track:3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/tracks/3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/audio-analysis/3K4HG9evC7dg3N0R9cYqk4,157333.0,4.0
Linkin Park,Papercut,245359,0.524,0.939,9.0,-3.994,1.0,0.113,0.00022,0.0,0.623,0.661,150.184,audio_features,1Vej0qeQ3ioKwpI6FUbRv1,spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,https://api.spotify.com/v1/tracks/1Vej0qeQ3ioKwpI6FUbRv1,https://api.spotify.com/v1/audio-analysis/1Vej0qeQ3ioKwpI6FUbRv1,184867.0,4.0
Linkin Park,Points of Authority,2282,0.512,0.97,8.0,-3.886,0.0,0.212,0.03,0.0,0.0994,0.427,94.952,audio_features,5egqKwgK5r5rvGD1LrtR7J,spotify:track:5egqKwgK5r5rvGD1LrtR7J,https://api.spotify.com/v1/tracks/5egqKwgK5r5rvGD1LrtR7J,https://api.spotify.com/v1/audio-analysis/5egqKwgK5r5rvGD1LrtR7J,200240.0,4.0
Linkin Park,ROADS UNTRAVELED,180394,0.599,0.788,8.0,-6.25,0.0,0.0294,0.263,0.00525,0.155,0.581,100.001,audio_features,1dYw8HTRJnFpeEeMtXj99a,spotify:track:1dYw8HTRJnFpeEeMtXj99a,https://api.spotify.com/v1/tracks/1dYw8HTRJnFpeEeMtXj99a,https://api.spotify.com/v1/audio-analysis/1dYw8HTRJnFpeEeMtXj99a,229933.0,3.0
Linkin Park,Shadow of the Day,789,0.535,0.393,11.0,-7.813,1.0,0.0292,0.00479,0.0107,0.107,0.0666,110.017,audio_features,4Sxx1wd4nnB8ob8Zsujwrs,spotify:track:4Sxx1wd4nnB8ob8Zsujwrs,https://api.spotify.com/v1/tracks/4Sxx1wd4nnB8ob8Zsujwrs,https://api.spotify.com/v1/audio-analysis/4Sxx1wd4nnB8ob8Zsujwrs,290360.0,4.0
Linkin Park,Waiting for the End,231680,0.487,0.961,4.0,-4.139,1.0,0.132,0.0415,1.15e-06,0.553,0.323,170.005,audio_features,1EWDtcKzwZqflFqdiN3fyv,spotify:track:1EWDtcKzwZqflFqdiN3fyv,https://api.spotify.com/v1/tracks/1EWDtcKzwZqflFqdiN3fyv,https://api.spotify.com/v1/audio-analysis/1EWDtcKzwZqflFqdiN3fyv,231680.0,4.0
Linkin Park,What I've Done,205613,0.623,0.93,5.0,-5.285,1.0,0.0324,0.0141,1.64e-06,0.138,0.287,120.117,audio_features,4wfyFIRnxdIN0v4OGtXcX3,spotify:track:4wfyFIRnxdIN0v4OGtXcX3,https://api.spotify.com/v1/tracks/4wfyFIRnxdIN0v4OGtXcX3,https://api.spotify.com/v1/audio-analysis/4wfyFIRnxdIN0v4OGtXcX3,205613.0,4.0
Linkin Park,With You,37162,0.421,0.978,6.0,-4.004,0.0,0.302,0.0037,0.0,0.111,0.359,196.921,audio_features,5uuXtfqM7Wp3idCxyHeOll,spotify:track:5uuXtfqM7Wp3idCxyHeOll,https://api.spotify.com/v1/tracks/5uuXtfqM7Wp3idCxyHeOll,https://api.spotify.com/v1/audio-analysis/5uuXtfqM7Wp3idCxyHeOll,203267.0,4.0
Lisa Ono,ON THE SUNNY SIDE OF THE STREET - English Version,123960,0.619,0.385,5.0,-13.914,1.0,0.0469,0.854,0.00125,0.124,0.876,82.19,audio_features,4Q2YZBLBTzw8vEJb8mZEdV,spotify:track:4Q2YZBLBTzw8vEJb8mZEdV,https://api.spotify.com/v1/tracks/4Q2YZBLBTzw8vEJb8mZEdV,https://api.spotify.com/v1/audio-analysis/4Q2YZBLBTzw8vEJb8mZEdV,123960.0,4.0
Lizzo,Pink (From Barbie The Album),1277,0.861,0.611,1.0,-7.891,1.0,0.0427,0.0764,0.0,0.0763,0.803,114.995,audio_features,6QTGiIuNopQu1iV2aa0fDS,spotify:track:6QTGiIuNopQu1iV2aa0fDS,https://api.spotify.com/v1/tracks/6QTGiIuNopQu1iV2aa0fDS,https://api.spotify.com/v1/audio-analysis/6QTGiIuNopQu1iV2aa0fDS,143833.0,4.0
Lizzy McAlpine,ceilings,292266,0.516,0.322,9.0,-11.762,1.0,0.0292,0.473,0.00194,0.215,0.261,148.005,audio_features,2L9N0zZnd37dwF0clgxMGI,spotify:track:2L9N0zZnd37dwF0clgxMGI,https://api.spotify.com/v1/tracks/2L9N0zZnd37dwF0clgxMGI,https://api.spotify.com/v1/audio-analysis/2L9N0zZnd37dwF0clgxMGI,182888.0,3.0
Lizzy McAlpine,doomsday,1602,0.404,0.268,1.0,-9.631,1.0,0.0341,0.583,0.0,0.102,0.124,134.587,audio_features,4WjxtORnwPavm5PDsAWJEc,spotify:track:4WjxtORnwPavm5PDsAWJEc,https://api.spotify.com/v1/tracks/4WjxtORnwPavm5PDsAWJEc,https://api.spotify.com/v1/audio-analysis/4WjxtORnwPavm5PDsAWJEc,268433.0,3.0
Lizzy McAlpine,hate to be lame,1393,0.522,0.251,10.0,-12.626,0.0,0.0603,0.871,0.000258,0.0769,0.303,137.366,audio_features,26MJjeJ0NSOQDKeZzrEFMl,spotify:track:26MJjeJ0NSOQDKeZzrEFMl,https://api.spotify.com/v1/tracks/26MJjeJ0NSOQDKeZzrEFMl,https://api.spotify.com/v1/audio-analysis/26MJjeJ0NSOQDKeZzrEFMl,156798.0,3.0
Lo-fi 2307,Ishq Di Baajiyaan - Lofi Flip,590,0.411,0.547,6.0,-11.389,1.0,0.405,0.514,0.0,0.787,0.265,144.732,audio_features,6NwVffBJeULbYgmilErYEz,spotify:track:6NwVffBJeULbYgmilErYEz,https://api.spotify.com/v1/tracks/6NwVffBJeULbYgmilErYEz,https://api.spotify.com/v1/audio-analysis/6NwVffBJeULbYgmilErYEz,227480.0,4.0
Local Derby,Bad Side,928,0.409,0.89,4.0,-7.539,1.0,0.0624,6.63e-06,0.767,0.0747,0.724,98.947,audio_features,3tMA32H6qQm0naZjqoXaCf,spotify:track:3tMA32H6qQm0naZjqoXaCf,https://api.spotify.com/v1/tracks/3tMA32H6qQm0naZjqoXaCf,https://api.spotify.com/v1/audio-analysis/3tMA32H6qQm0naZjqoXaCf,129268.0,4.0
Lomiiel,HAY LUPITA,766,0.845,0.583,0.0,-3.455,1.0,0.287,0.00204,0.000459,0.11,0.903,145.078,audio_features,5jFA0f4ZDGLbQP4nxzL8D4,spotify:track:5jFA0f4ZDGLbQP4nxzL8D4,https://api.spotify.com/v1/tracks/5jFA0f4ZDGLbQP4nxzL8D4,https://api.spotify.com/v1/audio-analysis/5jFA0f4ZDGLbQP4nxzL8D4,105836.0,4.0
Lonely God,Marlboro Nights,18965,0.466,0.823,2.0,-6.635,1.0,0.311,0.00237,0.000321,0.332,0.782,175.797,audio_features,755inykyaG4w22GWAsA3MX,spotify:track:755inykyaG4w22GWAsA3MX,https://api.spotify.com/v1/tracks/755inykyaG4w22GWAsA3MX,https://api.spotify.com/v1/audio-analysis/755inykyaG4w22GWAsA3MX,68523.0,4.0
LonelyEve,The Hills X Creepin X The Color Violet,533,0.68,0.517,1.0,-8.188,0.0,0.0409,0.0115,0.0,0.212,0.207,120.503,audio_features,5qpXZ45eZA3VX3qe76tmqh,spotify:track:5qpXZ45eZA3VX3qe76tmqh,https://api.spotify.com/v1/tracks/5qpXZ45eZA3VX3qe76tmqh,https://api.spotify.com/v1/audio-analysis/5qpXZ45eZA3VX3qe76tmqh,197666.0,4.0
Lord Huron,The Night We Met,209081,0.448,0.369,9.0,-9.514,1.0,0.0452,0.968,0.272,0.638,0.0998,174.097,audio_features,3hRV0jL3vUpRrcy398teAU,spotify:track:3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU,208212.0,3.0
Lorde,Buzzcut Season,812,0.733,0.62,1.0,-10.525,1.0,0.0752,0.612,0.291,0.117,0.251,111.039,audio_features,51QEyJI5M7uyd8DOh9tqQY,spotify:track:51QEyJI5M7uyd8DOh9tqQY,https://api.spotify.com/v1/tracks/51QEyJI5M7uyd8DOh9tqQY,https://api.spotify.com/v1/audio-analysis/51QEyJI5M7uyd8DOh9tqQY,246755.0,4.0
Lorde,Liability,831,0.587,0.229,10.0,-11.254,0.0,0.128,0.92,0.0,0.1,0.379,75.67,audio_features,6Kkt27YmFyIFrcX3QXFi2o,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,https://api.spotify.com/v1/tracks/6Kkt27YmFyIFrcX3QXFi2o,https://api.spotify.com/v1/audio-analysis/6Kkt27YmFyIFrcX3QXFi2o,171728.0,4.0
Lorde,Ribs,5738,0.525,0.472,4.0,-9.277,1.0,0.0739,0.534,0.614,0.11,0.0424,127.945,audio_features,2MvvoeRt8NcOXWESkxWn3g,spotify:track:2MvvoeRt8NcOXWESkxWn3g,https://api.spotify.com/v1/tracks/2MvvoeRt8NcOXWESkxWn3g,https://api.spotify.com/v1/audio-analysis/2MvvoeRt8NcOXWESkxWn3g,258969.0,4.0
Lorde,Supercut,650,0.562,0.437,0.0,-10.229,1.0,0.052,0.219,2.18e-05,0.0806,0.15,124.852,audio_features,6K8VQ84MqhsoakN5MjrnVR,spotify:track:6K8VQ84MqhsoakN5MjrnVR,https://api.spotify.com/v1/tracks/6K8VQ84MqhsoakN5MjrnVR,https://api.spotify.com/v1/audio-analysis/6K8VQ84MqhsoakN5MjrnVR,277506.0,4.0
Lorde,Team,975,0.691,0.578,6.0,-7.436,1.0,0.106,0.167,0.0,0.305,0.412,99.984,audio_features,3G6hD9B2ZHOsgf4WfNu7X1,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/tracks/3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/audio-analysis/3G6hD9B2ZHOsgf4WfNu7X1,193059.0,4.0
Lorde,Tennis Court,0,0.764,0.567,0.0,-8.585,1.0,0.0609,0.0126,9.08e-05,0.257,0.426,89.991,audio_features,74fpNVAJrKGQuqHETi4WSt,spotify:track:74fpNVAJrKGQuqHETi4WSt,https://api.spotify.com/v1/tracks/74fpNVAJrKGQuqHETi4WSt,https://api.spotify.com/v1/audio-analysis/74fpNVAJrKGQuqHETi4WSt,198907.0,4.0
Lorde,Writer In The Dark,812,0.325,0.271,7.0,-8.069,1.0,0.0418,0.73,0.0,0.301,0.279,71.855,audio_features,193Dm5SqYy3hTSbuzxbwKc,spotify:track:193Dm5SqYy3hTSbuzxbwKc,https://api.spotify.com/v1/tracks/193Dm5SqYy3hTSbuzxbwKc,https://api.spotify.com/v1/audio-analysis/193Dm5SqYy3hTSbuzxbwKc,216611.0,4.0
Los Del Rio,Macarena,1811,0.741,0.868,1.0,-8.589,1.0,0.0527,0.249,2.19e-06,0.0945,0.947,103.201,audio_features,7obdw7ZGr6l1GqSBkFiY11,spotify:track:7obdw7ZGr6l1GqSBkFiY11,https://api.spotify.com/v1/tracks/7obdw7ZGr6l1GqSBkFiY11,https://api.spotify.com/v1/audio-analysis/7obdw7ZGr6l1GqSBkFiY11,251797.0,4.0
Los Del Rio,Macarena - Bass Bumpers Remix Radio Edit,9172,0.849,0.854,1.0,-7.301,1.0,0.0869,0.00242,0.0071,0.304,0.966,141.096,audio_features,3lfjkYDzQS9RsPO0qS4blN,spotify:track:3lfjkYDzQS9RsPO0qS4blN,https://api.spotify.com/v1/tracks/3lfjkYDzQS9RsPO0qS4blN,https://api.spotify.com/v1/audio-analysis/3lfjkYDzQS9RsPO0qS4blN,206750.0,4.0
Louis Tomlinson,Written All Over Your Face,835,0.749,0.943,0.0,-4.537,1.0,0.0852,0.00625,1.66e-06,0.082,0.686,124.042,audio_features,7ihiIM5oLCXn011v1qV72D,spotify:track:7ihiIM5oLCXn011v1qV72D,https://api.spotify.com/v1/tracks/7ihiIM5oLCXn011v1qV72D,https://api.spotify.com/v1/audio-analysis/7ihiIM5oLCXn011v1qV72D,160560.0,4.0
"Lucie,Too",Lucky,20991,0.461,0.89,11.0,-4.822,0.0,0.0336,0.0346,4.86e-06,0.14,0.879,92.483,audio_features,5jkuq8q8itgaOxZtg8fsT7,spotify:track:5jkuq8q8itgaOxZtg8fsT7,https://api.spotify.com/v1/tracks/5jkuq8q8itgaOxZtg8fsT7,https://api.spotify.com/v1/audio-analysis/5jkuq8q8itgaOxZtg8fsT7,98147.0,1.0
Luis Fonsi,Despacito - Remix,160867,0.649,0.798,2.0,-4.346,1.0,0.178,0.226,0.0,0.0711,0.857,177.899,audio_features,1vnnXMrBeEWiRg3YCMCjQq,spotify:track:1vnnXMrBeEWiRg3YCMCjQq,https://api.spotify.com/v1/tracks/1vnnXMrBeEWiRg3YCMCjQq,https://api.spotify.com/v1/audio-analysis/1vnnXMrBeEWiRg3YCMCjQq,230413.0,4.0
Lukas Graham,7 Years,1207,0.765,0.473,10.0,-5.829,1.0,0.0514,0.287,0.0,0.391,0.34,119.992,audio_features,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300.0,4.0
Luke Chiang,Shouldn't Be,1578,0.647,0.294,6.0,-10.344,0.0,0.0312,0.728,0.0,0.123,0.323,124.999,audio_features,7F6PtLP6fJPVtA1FWVkl8K,spotify:track:7F6PtLP6fJPVtA1FWVkl8K,https://api.spotify.com/v1/tracks/7F6PtLP6fJPVtA1FWVkl8K,https://api.spotify.com/v1/audio-analysis/7F6PtLP6fJPVtA1FWVkl8K,210480.0,3.0
Lumi Athena,LET ME SEE YA MOVE!,1230,0.487,0.991,2.0,-2.454,0.0,0.137,0.00473,0.00316,0.379,0.439,142.041,audio_features,5z6IuFSIc3OrZGDC2Q9icP,spotify:track:5z6IuFSIc3OrZGDC2Q9icP,https://api.spotify.com/v1/tracks/5z6IuFSIc3OrZGDC2Q9icP,https://api.spotify.com/v1/audio-analysis/5z6IuFSIc3OrZGDC2Q9icP,121734.0,4.0
Lumi Athena,NALGOTICA!,766,0.479,0.841,8.0,-9.287,1.0,0.0543,0.0136,0.933,0.346,0.151,136.987,audio_features,3mMRpyE2N7oHvypU3RPntr,spotify:track:3mMRpyE2N7oHvypU3RPntr,https://api.spotify.com/v1/tracks/3mMRpyE2N7oHvypU3RPntr,https://api.spotify.com/v1/audio-analysis/3mMRpyE2N7oHvypU3RPntr,114704.0,4.0
Lumi Athena,SMOKE IT OFF!,1277,0.429,0.822,8.0,-7.071,1.0,0.0455,0.00318,7.58e-06,0.559,0.29,148.3,audio_features,4mMEvkDeY56be4l7Itb5aZ,spotify:track:4mMEvkDeY56be4l7Itb5aZ,https://api.spotify.com/v1/tracks/4mMEvkDeY56be4l7Itb5aZ,https://api.spotify.com/v1/audio-analysis/4mMEvkDeY56be4l7Itb5aZ,117529.0,4.0
Luna Li,2516,68000,0.514,0.693,6.0,-5.562,0.0,0.0263,0.0551,0.824,0.195,0.771,89.984,audio_features,0R6sz2EUOMSM3qaZHEpG63,spotify:track:0R6sz2EUOMSM3qaZHEpG63,https://api.spotify.com/v1/tracks/0R6sz2EUOMSM3qaZHEpG63,https://api.spotify.com/v1/audio-analysis/0R6sz2EUOMSM3qaZHEpG63,68000.0,4.0
Luna Li,Confusion Song,1137,0.445,0.628,1.0,-8.383,1.0,0.0565,0.561,0.00366,0.117,0.383,180.01,audio_features,62Zw1ojf7TsvGCUMzzQOT8,spotify:track:62Zw1ojf7TsvGCUMzzQOT8,https://api.spotify.com/v1/tracks/62Zw1ojf7TsvGCUMzzQOT8,https://api.spotify.com/v1/audio-analysis/62Zw1ojf7TsvGCUMzzQOT8,161661.0,4.0
Luna Li,Misery Moon,1369,0.797,0.313,3.0,-12.42,0.0,0.0421,0.819,0.23,0.108,0.432,119.78,audio_features,5EwRVuWJpNNMYM4UkT561o,spotify:track:5EwRVuWJpNNMYM4UkT561o,https://api.spotify.com/v1/tracks/5EwRVuWJpNNMYM4UkT561o,https://api.spotify.com/v1/audio-analysis/5EwRVuWJpNNMYM4UkT561o,68732.0,4.0
Luna Li,skiptracing lullaby,928,0.646,0.288,3.0,-11.479,1.0,0.0315,0.927,0.00087,0.114,0.134,110.213,audio_features,3puGSgmY9OwIbhmx7XZ31h,spotify:track:3puGSgmY9OwIbhmx7XZ31h,https://api.spotify.com/v1/tracks/3puGSgmY9OwIbhmx7XZ31h,https://api.spotify.com/v1/audio-analysis/3puGSgmY9OwIbhmx7XZ31h,61983.0,4.0
Lyn Lapid,In My Mind,162794,0.668,0.392,2.0,-12.178,0.0,0.0585,0.789,0.00275,0.345,0.323,135.936,audio_features,2W779g2UrRZtVdf3FcEOO1,spotify:track:2W779g2UrRZtVdf3FcEOO1,https://api.spotify.com/v1/tracks/2W779g2UrRZtVdf3FcEOO1,https://api.spotify.com/v1/audio-analysis/2W779g2UrRZtVdf3FcEOO1,162794.0,3.0
Lyn Lapid,When She Loved Me,3224,0.604,0.0458,4.0,-19.031,1.0,0.0762,0.973,0.0,0.0963,0.617,76.235,audio_features,3198LMj0bpnXj8Mb1GLo3u,spotify:track:3198LMj0bpnXj8Mb1GLo3u,https://api.spotify.com/v1/tracks/3198LMj0bpnXj8Mb1GLo3u,https://api.spotify.com/v1/audio-analysis/3198LMj0bpnXj8Mb1GLo3u,187709.0,3.0
