artistName,trackName,danceability,loudness,speechiness,acousticness,valence,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
MAX,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),0.656,0.830366892334571,0.103,0.0824,0.589,60JZB9waHUPWJTGbYO6kDB,spotify:track:60JZB9waHUPWJTGbYO6kDB,https://api.spotify.com/v1/tracks/60JZB9waHUPWJTGbYO6kDB,https://api.spotify.com/v1/audio-analysis/60JZB9waHUPWJTGbYO6kDB,173336.0,4.0,1
MC Fioti,Bum Bum Tam Tam,0.896,0.86822996287399,0.124,0.346,0.659,6k2900NjJeVqZM55G3Danu,spotify:track:6k2900NjJeVqZM55G3Danu,https://api.spotify.com/v1/tracks/6k2900NjJeVqZM55G3Danu,https://api.spotify.com/v1/audio-analysis/6k2900NjJeVqZM55G3Danu,213989.0,4.0,1
MC Kevinho,Olha A Explosão,0.778,0.8959652762611925,0.112,0.107,0.379,6Q4foUefrAyCt8VxJFML56,spotify:track:6Q4foUefrAyCt8VxJFML56,https://api.spotify.com/v1/tracks/6Q4foUefrAyCt8VxJFML56,https://api.spotify.com/v1/audio-analysis/6Q4foUefrAyCt8VxJFML56,162053.0,4.0,0
MEDUZA,Bad Memories,0.607,0.809237824852588,0.0468,0.122,0.664,3JhgPs7rbmzLBWRvHlel8U,spotify:track:3JhgPs7rbmzLBWRvHlel8U,https://api.spotify.com/v1/tracks/3JhgPs7rbmzLBWRvHlel8U,https://api.spotify.com/v1/audio-analysis/3JhgPs7rbmzLBWRvHlel8U,147629.0,3.0,1
MEDUZA,Lose Control,0.598,0.7385346145446605,0.0415,0.129,0.53,7CHi4DtfK4heMlQaudCuHK,spotify:track:7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/tracks/7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/audio-analysis/7CHi4DtfK4heMlQaudCuHK,168387.0,4.0,0
MEDUZA,Lose Control (with Meduza & Goodboys),0.598,0.7385346145446605,0.0415,0.129,0.529,7dx2BcBcf0OzegEX7AvkGg,spotify:track:7dx2BcBcf0OzegEX7AvkGg,https://api.spotify.com/v1/tracks/7dx2BcBcf0OzegEX7AvkGg,https://api.spotify.com/v1/audio-analysis/7dx2BcBcf0OzegEX7AvkGg,168387.0,4.0,0
MGMT,Electric Feel,0.763,0.8735531775496834,0.0351,0.0709,0.561,3FtYbEfBqAlGO46NUDQSAt,spotify:track:3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/audio-analysis/3FtYbEfBqAlGO46NUDQSAt,229640.0,3.0,1
MGMT,Little Dark Age,0.705,0.8068628521511247,0.0385,0.0102,0.62,2Y0iGXY6m6immVb2ktbseM,spotify:track:2Y0iGXY6m6immVb2ktbseM,https://api.spotify.com/v1/tracks/2Y0iGXY6m6immVb2ktbseM,https://api.spotify.com/v1/audio-analysis/2Y0iGXY6m6immVb2ktbseM,299960.0,4.0,1
MGMT,Me and Michael,0.628,0.8498034505350514,0.0268,0.0285,0.706,0t4z0WaQomQqPONghWn8c2,spotify:track:0t4z0WaQomQqPONghWn8c2,https://api.spotify.com/v1/tracks/0t4z0WaQomQqPONghWn8c2,https://api.spotify.com/v1/audio-analysis/0t4z0WaQomQqPONghWn8c2,289853.0,4.0,1
MGMT,Time to Pretend,0.438,0.8862196986241538,0.0452,8.74e-05,0.421,4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/audio-analysis/4iG2gAwKXsOcijVaVXzRPW,261000.0,3.0,0
MGMT,When You Die,0.645,0.8505132124918106,0.0391,0.0946,0.495,3td69vL9Py7Ai9wfXYnvji,spotify:track:3td69vL9Py7Ai9wfXYnvji,https://api.spotify.com/v1/tracks/3td69vL9Py7Ai9wfXYnvji,https://api.spotify.com/v1/audio-analysis/3td69vL9Py7Ai9wfXYnvji,263880.0,4.0,0
MINOVA,I Miss You So,0.703,0.6710526315789475,0.0316,0.045,0.435,7h7dHMkX9ja9rQZWMHQd2G,spotify:track:7h7dHMkX9ja9rQZWMHQd2G,https://api.spotify.com/v1/tracks/7h7dHMkX9ja9rQZWMHQd2G,https://api.spotify.com/v1/audio-analysis/7h7dHMkX9ja9rQZWMHQd2G,215160.0,4.0,0
MKTO,Classic,0.72,0.8469098056344181,0.124,0.0384,0.756,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427.0,4.0,1
Mac DeMarco,20191009 I Like Her,0.873,0.5958997597728762,0.0425,0.766,0.599,3oUn55qKRZ1JFzfQNbJjS1,spotify:track:3oUn55qKRZ1JFzfQNbJjS1,https://api.spotify.com/v1/tracks/3oUn55qKRZ1JFzfQNbJjS1,https://api.spotify.com/v1/audio-analysis/3oUn55qKRZ1JFzfQNbJjS1,136888.0,4.0,2
Mac DeMarco,Chamber Of Reflection,0.538,0.7380159423454904,0.0914,0.262,0.506,7H7NyZ3G075GqPx2evsfeb,spotify:track:7H7NyZ3G075GqPx2evsfeb,https://api.spotify.com/v1/tracks/7H7NyZ3G075GqPx2evsfeb,https://api.spotify.com/v1/audio-analysis/7H7NyZ3G075GqPx2evsfeb,231724.0,4.0,0
Mac DeMarco,For the First Time,0.551,0.6891242629395065,0.0517,0.296,0.521,2R4AlwtrrkMaRKojcTIzmL,spotify:track:2R4AlwtrrkMaRKojcTIzmL,https://api.spotify.com/v1/tracks/2R4AlwtrrkMaRKojcTIzmL,https://api.spotify.com/v1/audio-analysis/2R4AlwtrrkMaRKojcTIzmL,182307.0,4.0,0
Mac DeMarco,Heart To Heart,0.901,0.5346691417340032,0.102,0.667,0.643,7EAMXbLcL0qXmciM5SwMh2,spotify:track:7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/tracks/7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/audio-analysis/7EAMXbLcL0qXmciM5SwMh2,211140.0,4.0,2
Mac DeMarco,My Kind of Woman,0.501,0.7821030792749509,0.0281,0.00294,0.46,6jgkEbmQ2F2onEqsEhiliL,spotify:track:6jgkEbmQ2F2onEqsEhiliL,https://api.spotify.com/v1/tracks/6jgkEbmQ2F2onEqsEhiliL,https://api.spotify.com/v1/audio-analysis/6jgkEbmQ2F2onEqsEhiliL,190846.0,4.0,0
Mac DeMarco,Salad Days,0.431,0.7790183446167287,0.0375,0.0877,0.772,5VdaMUzoQetwxQwtWAd022,spotify:track:5VdaMUzoQetwxQwtWAd022,https://api.spotify.com/v1/tracks/5VdaMUzoQetwxQwtWAd022,https://api.spotify.com/v1/audio-analysis/5VdaMUzoQetwxQwtWAd022,145893.0,4.0,1
Mac DeMarco,Watching Him Fade Away,0.74,0.48397575889932304,0.0713,0.981,0.297,2QzKAF0y1BQhxwg8N05Uog,spotify:track:2QzKAF0y1BQhxwg8N05Uog,https://api.spotify.com/v1/tracks/2QzKAF0y1BQhxwg8N05Uog,https://api.spotify.com/v1/audio-analysis/2QzKAF0y1BQhxwg8N05Uog,143080.0,4.0,2
Mac Miller,Self Care,0.52,0.7535488097837957,0.206,0.367,0.177,5bJ1DrEM4hNCafcDd1oxHx,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,https://api.spotify.com/v1/tracks/5bJ1DrEM4hNCafcDd1oxHx,https://api.spotify.com/v1/audio-analysis/5bJ1DrEM4hNCafcDd1oxHx,345133.0,4.0,0
Mac Miller,The Spins,0.794,0.8686121423891681,0.0377,0.0135,0.55,7FAFkQQZFeNwOFzTrSDFIh,spotify:track:7FAFkQQZFeNwOFzTrSDFIh,https://api.spotify.com/v1/tracks/7FAFkQQZFeNwOFzTrSDFIh,https://api.spotify.com/v1/audio-analysis/7FAFkQQZFeNwOFzTrSDFIh,195873.0,4.0,1
Macabre Plaza,A Bird's Last Look,0.552,0.7212819392880543,0.0524,0.0286,0.858,4sys6H7gj0kgsa2bUx0IeW,spotify:track:4sys6H7gj0kgsa2bUx0IeW,https://api.spotify.com/v1/tracks/4sys6H7gj0kgsa2bUx0IeW,https://api.spotify.com/v1/audio-analysis/4sys6H7gj0kgsa2bUx0IeW,69565.0,4.0,1
Macabre Plaza,Middle of Nowhere,0.611,0.8093743175365802,0.0283,0.0562,0.57,52Td1R2HmvP5gevSgUaifx,spotify:track:52Td1R2HmvP5gevSgUaifx,https://api.spotify.com/v1/tracks/52Td1R2HmvP5gevSgUaifx,https://api.spotify.com/v1/audio-analysis/52Td1R2HmvP5gevSgUaifx,61340.0,4.0,0
Macabre Plaza,Till the Wheels Fall Off,0.575,0.6809892989735751,0.0438,0.0109,0.788,29ac5I0B0NierBqLwJgMkc,spotify:track:29ac5I0B0NierBqLwJgMkc,https://api.spotify.com/v1/tracks/29ac5I0B0NierBqLwJgMkc,https://api.spotify.com/v1/audio-analysis/29ac5I0B0NierBqLwJgMkc,80000.0,3.0,1
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),0.781,0.7842050666084299,0.293,0.0633,0.665,6CjtS2JZH9RkDz5UVInsa9,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613.0,4.0,1
Madagascar 5,I Like To Move It,0.615,0.8750272985367985,0.174,0.147,0.772,7gZvmf49E6m0vrXMHcC6b3,spotify:track:7gZvmf49E6m0vrXMHcC6b3,https://api.spotify.com/v1/tracks/7gZvmf49E6m0vrXMHcC6b3,https://api.spotify.com/v1/audio-analysis/7gZvmf49E6m0vrXMHcC6b3,195133.0,4.0,1
Madan Mohan,Aaya Tere Dar Par,0.37,0.819638567372789,0.0907,0.252,0.706,7d5Sk1Omu1qfyOPnlPO9d1,spotify:track:7d5Sk1Omu1qfyOPnlPO9d1,https://api.spotify.com/v1/tracks/7d5Sk1Omu1qfyOPnlPO9d1,https://api.spotify.com/v1/audio-analysis/7d5Sk1Omu1qfyOPnlPO9d1,471014.0,4.0,1
Madan Mohan,Tere Liye,0.525,0.7403090194365582,0.0246,0.826,0.33,3i11e2jzUtO3jChiFl3v9x,spotify:track:3i11e2jzUtO3jChiFl3v9x,https://api.spotify.com/v1/tracks/3i11e2jzUtO3jChiFl3v9x,https://api.spotify.com/v1/audio-analysis/3i11e2jzUtO3jChiFl3v9x,331677.0,4.0,2
Madison Beer,Dead,0.597,0.8392662153308583,0.192,0.4,0.553,330CwDQh6mZ9yAWnJ1svDL,spotify:track:330CwDQh6mZ9yAWnJ1svDL,https://api.spotify.com/v1/tracks/330CwDQh6mZ9yAWnJ1svDL,https://api.spotify.com/v1/audio-analysis/330CwDQh6mZ9yAWnJ1svDL,194827.0,4.0,1
Madison Beer,Good In Goodbye,0.658,0.8124863507316009,0.177,0.433,0.456,4y3g40TWe7fCWCayJZuGvw,spotify:track:4y3g40TWe7fCWCayJZuGvw,https://api.spotify.com/v1/tracks/4y3g40TWe7fCWCayJZuGvw,https://api.spotify.com/v1/audio-analysis/4y3g40TWe7fCWCayJZuGvw,141949.0,4.0,0
Madison Beer,Home To Another One,0.677,0.7611651015505569,0.0445,0.0998,0.458,2diyn0LGRfXprGer1atyMH,spotify:track:2diyn0LGRfXprGer1atyMH,https://api.spotify.com/v1/tracks/2diyn0LGRfXprGer1atyMH,https://api.spotify.com/v1/audio-analysis/2diyn0LGRfXprGer1atyMH,149108.0,4.0,0
Madison Beer,Home with You,0.631,0.8073815243502949,0.0873,0.0646,0.732,6Z3KPGftGu9ZVvkAY8SaZa,spotify:track:6Z3KPGftGu9ZVvkAY8SaZa,https://api.spotify.com/v1/tracks/6Z3KPGftGu9ZVvkAY8SaZa,https://api.spotify.com/v1/audio-analysis/6Z3KPGftGu9ZVvkAY8SaZa,190576.0,4.0,1
Madison Beer,I Wonder,0.675,0.7399541384581787,0.0298,0.733,0.646,3SHLX5ePGvPKcWKM05Thga,spotify:track:3SHLX5ePGvPKcWKM05Thga,https://api.spotify.com/v1/tracks/3SHLX5ePGvPKcWKM05Thga,https://api.spotify.com/v1/audio-analysis/3SHLX5ePGvPKcWKM05Thga,157987.0,4.0,2
Madison Beer,Make You Mine,0.533,0.8025223848001748,0.0403,0.221,0.488,48vIfHaK7by6x0T6ucpODL,spotify:track:48vIfHaK7by6x0T6ucpODL,https://api.spotify.com/v1/tracks/48vIfHaK7by6x0T6ucpODL,https://api.spotify.com/v1/audio-analysis/48vIfHaK7by6x0T6ucpODL,221709.0,4.0,0
Madison Beer,Reckless,0.386,0.7935957632670889,0.0363,0.807,0.261,1Dq5By1yUrOB0zSxhCc5v8,spotify:track:1Dq5By1yUrOB0zSxhCc5v8,https://api.spotify.com/v1/tracks/1Dq5By1yUrOB0zSxhCc5v8,https://api.spotify.com/v1/audio-analysis/1Dq5By1yUrOB0zSxhCc5v8,203385.0,3.0,2
Madison Beer,Selfish,0.375,0.8056071194583971,0.0279,0.627,0.233,5UY8jf31X2hJkiAualFTyh,spotify:track:5UY8jf31X2hJkiAualFTyh,https://api.spotify.com/v1/tracks/5UY8jf31X2hJkiAualFTyh,https://api.spotify.com/v1/audio-analysis/5UY8jf31X2hJkiAualFTyh,223270.0,4.0,2
Madison Beer,Spinnin,0.644,0.7157676348547719,0.0299,0.737,0.172,3JqEamRw9aUvTKIhPXne9J,spotify:track:3JqEamRw9aUvTKIhPXne9J,https://api.spotify.com/v1/tracks/3JqEamRw9aUvTKIhPXne9J,https://api.spotify.com/v1/audio-analysis/3JqEamRw9aUvTKIhPXne9J,166916.0,3.0,2
Madison Beer,Sweet Relief,0.715,0.7456322341122517,0.0368,0.301,0.444,12BAxMbHzksw2xiq05gKtT,spotify:track:12BAxMbHzksw2xiq05gKtT,https://api.spotify.com/v1/tracks/12BAxMbHzksw2xiq05gKtT,https://api.spotify.com/v1/audio-analysis/12BAxMbHzksw2xiq05gKtT,161853.0,4.0,0
Madonna,Material Girl,0.742,0.8815789473684211,0.0329,0.335,0.978,22sLuJYcvZOSoLLRYev1s5,spotify:track:22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/tracks/22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/audio-analysis/22sLuJYcvZOSoLLRYev1s5,240280.0,4.0,1
Mae Stephens,If We Ever Broke Up,0.898,0.8649541384581787,0.0427,0.587,0.94,6maTPqynTmrkWIralgGaoP,spotify:track:6maTPqynTmrkWIralgGaoP,https://api.spotify.com/v1/tracks/6maTPqynTmrkWIralgGaoP,https://api.spotify.com/v1/audio-analysis/6maTPqynTmrkWIralgGaoP,142759.0,4.0,1
Mahalakshmi Iyer,Laung Da Lashkara,0.841,0.7447313823979036,0.13,0.05,0.626,5pQODzb8j3xMQ1qvrQXJvo,spotify:track:5pQODzb8j3xMQ1qvrQXJvo,https://api.spotify.com/v1/tracks/5pQODzb8j3xMQ1qvrQXJvo,https://api.spotify.com/v1/audio-analysis/5pQODzb8j3xMQ1qvrQXJvo,304467.0,4.0,1
Mamta Sharma,Anarkali Disco Chali,0.734,0.8901779864599259,0.121,0.0191,0.715,0YKEBiwNh4VGsuf99aNfLa,spotify:track:0YKEBiwNh4VGsuf99aNfLa,https://api.spotify.com/v1/tracks/0YKEBiwNh4VGsuf99aNfLa,https://api.spotify.com/v1/audio-analysis/0YKEBiwNh4VGsuf99aNfLa,293955.0,4.0,1
Mamta Sharma,Fevicol Se,0.752,0.7436667394627648,0.102,0.131,0.917,0wEgK7RKkB1R6sR5Nrwh5g,spotify:track:0wEgK7RKkB1R6sR5Nrwh5g,https://api.spotify.com/v1/tracks/0wEgK7RKkB1R6sR5Nrwh5g,https://api.spotify.com/v1/audio-analysis/0wEgK7RKkB1R6sR5Nrwh5g,289866.0,4.0,1
Mamta Sharma,Munni Badnaam,0.696,0.8400032758244159,0.0963,0.0873,0.743,6fORBVECjNDJ1gdq5uuoAz,spotify:track:6fORBVECjNDJ1gdq5uuoAz,https://api.spotify.com/v1/tracks/6fORBVECjNDJ1gdq5uuoAz,https://api.spotify.com/v1/audio-analysis/6fORBVECjNDJ1gdq5uuoAz,305017.0,4.0,1
Mamta Sharma,Pinky,0.55,0.8412590085171436,0.238,0.0547,0.634,70e69kyMF2tp8TMdh6rDLh,spotify:track:70e69kyMF2tp8TMdh6rDLh,https://api.spotify.com/v1/tracks/70e69kyMF2tp8TMdh6rDLh,https://api.spotify.com/v1/audio-analysis/70e69kyMF2tp8TMdh6rDLh,250942.0,4.0,1
Mamta Sharma,Tinku Jiya,0.749,0.8512229744485696,0.0841,0.0571,0.629,6tjzeB1k0x9paSlMsGKE2V,spotify:track:6tjzeB1k0x9paSlMsGKE2V,https://api.spotify.com/v1/tracks/6tjzeB1k0x9paSlMsGKE2V,https://api.spotify.com/v1/audio-analysis/6tjzeB1k0x9paSlMsGKE2V,298210.0,4.0,1
Mamta Sharma,Yaara,0.386,0.7906475212928588,0.0745,0.876,0.194,3Oi40ZdQtHovqlehbuF9xo,spotify:track:3Oi40ZdQtHovqlehbuF9xo,https://api.spotify.com/v1/tracks/3Oi40ZdQtHovqlehbuF9xo,https://api.spotify.com/v1/audio-analysis/3Oi40ZdQtHovqlehbuF9xo,266762.0,4.0,2
Manic Bloom,Running from the Scene,0.394,0.8169087136929462,0.0508,0.000506,0.71,3ZWfk4Bi9o4fp7iNAjpXV7,spotify:track:3ZWfk4Bi9o4fp7iNAjpXV7,https://api.spotify.com/v1/tracks/3ZWfk4Bi9o4fp7iNAjpXV7,https://api.spotify.com/v1/audio-analysis/3ZWfk4Bi9o4fp7iNAjpXV7,210090.0,4.0,1
Mansheel Gujral,"Channa Ve - From ""Bhoot - Part One: The Haunted Ship""",0.676,0.7925584188687487,0.0452,0.666,0.604,2Z6HgNji9cNlFLNORw6wDQ,spotify:track:2Z6HgNji9cNlFLNORw6wDQ,https://api.spotify.com/v1/tracks/2Z6HgNji9cNlFLNORw6wDQ,https://api.spotify.com/v1/audio-analysis/2Z6HgNji9cNlFLNORw6wDQ,211579.0,4.0,2
Manu Chao,Me Gustas Tu,0.657,0.7886820266433721,0.0825,0.663,0.908,6b37xrsNCWYIUphFBazqD6,spotify:track:6b37xrsNCWYIUphFBazqD6,https://api.spotify.com/v1/tracks/6b37xrsNCWYIUphFBazqD6,https://api.spotify.com/v1/audio-analysis/6b37xrsNCWYIUphFBazqD6,239987.0,4.0,1
Manuel Turizo,La Bachata,0.835,0.8294387420834244,0.0364,0.583,0.85,3tt9i3Hhzq84dPS8H7iSiJ,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,https://api.spotify.com/v1/tracks/3tt9i3Hhzq84dPS8H7iSiJ,https://api.spotify.com/v1/audio-analysis/3tt9i3Hhzq84dPS8H7iSiJ,162638.0,4.0,1
Mariah Carey,Fantasy,0.669,0.7677713474557765,0.0353,0.139,0.807,6xkryXuiZU360Lngd4sx13,spotify:track:6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/tracks/6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/audio-analysis/6xkryXuiZU360Lngd4sx13,243493.0,4.0,1
Mariah Carey,Obsessed,0.742,0.8232146756933829,0.0624,0.0458,0.366,5EGPf0nqO7vEIwsOX6Er98,spotify:track:5EGPf0nqO7vEIwsOX6Er98,https://api.spotify.com/v1/tracks/5EGPf0nqO7vEIwsOX6Er98,https://api.spotify.com/v1/audio-analysis/5EGPf0nqO7vEIwsOX6Er98,242200.0,4.0,0
Mariya Takeuchi,Plastic Love,0.648,0.8345708670015288,0.034,0.0747,0.857,7rU6Iebxzlvqy5t857bKFq,spotify:track:7rU6Iebxzlvqy5t857bKFq,https://api.spotify.com/v1/tracks/7rU6Iebxzlvqy5t857bKFq,https://api.spotify.com/v1/audio-analysis/7rU6Iebxzlvqy5t857bKFq,294493.0,4.0,1
Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),0.601,0.8153799956322342,0.0671,0.00987,0.244,02dRkCEc8Q5ch4TTcnLxOn,spotify:track:02dRkCEc8Q5ch4TTcnLxOn,https://api.spotify.com/v1/tracks/02dRkCEc8Q5ch4TTcnLxOn,https://api.spotify.com/v1/audio-analysis/02dRkCEc8Q5ch4TTcnLxOn,217099.0,4.0,0
Mark Ronson,Uptown Funk (feat. Bruno Mars),0.856,0.7777353133872025,0.0824,0.00801,0.928,32OlwWuMpZ6b0aN2RZOeMS,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667.0,4.0,1
Maroon 5,Animals,0.279,0.7985640969644028,0.0898,0.000185,0.328,3h4T9Bg8OVSUYa6danHeH5,spotify:track:3h4T9Bg8OVSUYa6danHeH5,https://api.spotify.com/v1/tracks/3h4T9Bg8OVSUYa6danHeH5,https://api.spotify.com/v1/audio-analysis/3h4T9Bg8OVSUYa6danHeH5,231013.0,4.0,0
Maroon 5,Maps,0.742,0.8241701244813279,0.0303,0.0205,0.879,7oUHzZKNKUTrlU7DYxhQ7v,spotify:track:7oUHzZKNKUTrlU7DYxhQ7v,https://api.spotify.com/v1/tracks/7oUHzZKNKUTrlU7DYxhQ7v,https://api.spotify.com/v1/audio-analysis/7oUHzZKNKUTrlU7DYxhQ7v,189960.0,4.0,1
Maroon 5,Misery,0.703,0.8418868748635074,0.0422,0.000313,0.711,557idQwt2bQnRz9CI0zguR,spotify:track:557idQwt2bQnRz9CI0zguR,https://api.spotify.com/v1/tracks/557idQwt2bQnRz9CI0zguR,https://api.spotify.com/v1/audio-analysis/557idQwt2bQnRz9CI0zguR,216200.0,4.0,1
Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",0.722,0.8531884690980565,0.0475,0.0117,0.624,3TahdwXB4gJRWVAI00Ejqa,spotify:track:3TahdwXB4gJRWVAI00Ejqa,https://api.spotify.com/v1/tracks/3TahdwXB4gJRWVAI00Ejqa,https://api.spotify.com/v1/audio-analysis/3TahdwXB4gJRWVAI00Ejqa,201493.0,4.0,1
Maroon 5,One More Night,0.716,0.8811421707796463,0.0314,0.0558,0.618,6cpk00i5TxCqSeqNi2HuIe,spotify:track:6cpk00i5TxCqSeqNi2HuIe,https://api.spotify.com/v1/tracks/6cpk00i5TxCqSeqNi2HuIe,https://api.spotify.com/v1/audio-analysis/6cpk00i5TxCqSeqNi2HuIe,219547.0,4.0,1
Maroon 5,Payphone,0.743,0.8435247870714131,0.0414,0.0188,0.545,1XGmzt0PVuFgQYYnV2It7A,spotify:track:1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/tracks/1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/audio-analysis/1XGmzt0PVuFgQYYnV2It7A,231173.0,4.0,1
Maroon 5,Secret,0.418,0.7456322341122517,0.0516,0.257,0.15,64i1dyG9Td5z5Q0TCG17Pb,spotify:track:64i1dyG9Td5z5Q0TCG17Pb,https://api.spotify.com/v1/tracks/64i1dyG9Td5z5Q0TCG17Pb,https://api.spotify.com/v1/audio-analysis/64i1dyG9Td5z5Q0TCG17Pb,295000.0,4.0,0
Maroon 5,She Will Be Loved - Radio Mix,0.651,0.8228870932518018,0.0281,0.228,0.465,4llK75pXNWZz6KAho2Gp16,spotify:track:4llK75pXNWZz6KAho2Gp16,https://api.spotify.com/v1/tracks/4llK75pXNWZz6KAho2Gp16,https://api.spotify.com/v1/audio-analysis/4llK75pXNWZz6KAho2Gp16,259453.0,4.0,0
Maroon 5,Shiver,0.625,0.8538436339812188,0.342,0.0421,0.515,6MvQ6mhfqeoxfhTydwYRRI,spotify:track:6MvQ6mhfqeoxfhTydwYRRI,https://api.spotify.com/v1/tracks/6MvQ6mhfqeoxfhTydwYRRI,https://api.spotify.com/v1/audio-analysis/6MvQ6mhfqeoxfhTydwYRRI,179773.0,4.0,0
Maroon 5,Sugar,0.748,0.7823214675693384,0.0334,0.0591,0.884,5d6Mjuu2uCGRPYpFjGpCX5,spotify:track:5d6Mjuu2uCGRPYpFjGpCX5,https://api.spotify.com/v1/tracks/5d6Mjuu2uCGRPYpFjGpCX5,https://api.spotify.com/v1/audio-analysis/5d6Mjuu2uCGRPYpFjGpCX5,235493.0,4.0,1
Maroon 5,Sunday Morning,0.608,0.832223192836864,0.0475,0.0913,0.809,5qII2n90lVdPDcgXEEVHNy,spotify:track:5qII2n90lVdPDcgXEEVHNy,https://api.spotify.com/v1/tracks/5qII2n90lVdPDcgXEEVHNy,https://api.spotify.com/v1/audio-analysis/5qII2n90lVdPDcgXEEVHNy,244880.0,4.0,1
Maroon 5,This Love,0.712,0.8490117929678971,0.0378,0.0525,0.809,6ECp64rv50XVz93WvxXMGF,spotify:track:6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,206200.0,4.0,1
Marshmello,Be Kind (with Halsey),0.63,0.7814206158549902,0.0457,0.00776,0.452,3Z8FwOEN59mRMxDCtb8N0A,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A,172762.0,4.0,0
Marshmello,FRIENDS,0.626,0.9098329329547937,0.0504,0.205,0.534,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621.0,4.0,0
Martin Arteta,Past Lives,0.73,0.5049410351605155,0.034,0.916,0.189,3NPWH2UbMjch2vnS7qMFGM,spotify:track:3NPWH2UbMjch2vnS7qMFGM,https://api.spotify.com/v1/tracks/3NPWH2UbMjch2vnS7qMFGM,https://api.spotify.com/v1/audio-analysis/3NPWH2UbMjch2vnS7qMFGM,134583.0,4.0,2
Masego,Tadow,0.704,0.8000109194147195,0.0604,0.669,0.313,51rPRW8NjxZoWPPjnRGzHw,spotify:track:51rPRW8NjxZoWPPjnRGzHw,https://api.spotify.com/v1/tracks/51rPRW8NjxZoWPPjnRGzHw,https://api.spotify.com/v1/audio-analysis/51rPRW8NjxZoWPPjnRGzHw,301893.0,4.0,2
Matt Maltese,As the World Caves In,0.327,0.8285378903690763,0.034,0.369,0.179,3NM41PVVUr0ceootKAtkAj,spotify:track:3NM41PVVUr0ceootKAtkAj,https://api.spotify.com/v1/tracks/3NM41PVVUr0ceootKAtkAj,https://api.spotify.com/v1/audio-analysis/3NM41PVVUr0ceootKAtkAj,218755.0,4.0,0
Matt Maltese,Curl up & Die,0.615,0.7437486350731601,0.0273,0.874,0.233,0mDn9q0XZBVI3xICivkTY1,spotify:track:0mDn9q0XZBVI3xICivkTY1,https://api.spotify.com/v1/tracks/0mDn9q0XZBVI3xICivkTY1,https://api.spotify.com/v1/audio-analysis/0mDn9q0XZBVI3xICivkTY1,202022.0,3.0,2
Matt Maltese,Everyone Adores You (at least I do),0.599,0.7282157676348548,0.0242,0.747,0.111,6klFWv2xDGeTDoiKTtx4hg,spotify:track:6klFWv2xDGeTDoiKTtx4hg,https://api.spotify.com/v1/tracks/6klFWv2xDGeTDoiKTtx4hg,https://api.spotify.com/v1/audio-analysis/6klFWv2xDGeTDoiKTtx4hg,203133.0,4.0,2
